11,"[2, 10]","[-147.49000549316406, 189.8180694580078]","[20, 20]","[-100.0, 100.0]","[-99.93032836914062, 99.96285247802734, 0.16125650703907013]","[20, 20]",10,0.07900058554577306,"[[2, 10], [2, 11], [2, 12], [2, 13], [2, 14], [2, 15], [2, 16], [2, 17], [2, 18]]","[2, 11]","[-145.0, 190.0]","[-147.49000549316406, 189.8180694580078, 0.1657480001449585]","[2, 11]",True,False,206,2.4966429616780963,0,0,0,[False],[None],0.9999999999999998,1.0,0.9274973198999391,True,commit_expired,"[38, 39]","[41, 41]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
12,"[2, 11]","[-142.4928741455078, 189.8142852783203]","[20, 20]","[-100.0, 100.0]","[-99.93034362792969, 99.96286010742188, 0.1612514853477478]","[20, 20]",10,0.07894942361285946,"[[2, 11], [2, 12], [2, 13], [2, 14], [2, 15], [2, 16], [2, 17], [2, 18]]","[2, 12]","[-140.0, 190.0]","[-142.4928741455078, 189.8142852783203, 0.16604629158973694]","[2, 12]",True,False,206,2.4997822831578493,0,0,0,[False],[None],1.0,1.0,0.928581891083643,False,none,"[38, 39]","[41, 41]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
13,"[2, 12]","[-137.4811248779297, 189.81158447265625]","[20, 20]","[-100.0, 100.0]","[-99.93035125732422, 99.96286010742188, 0.16137145459651947]","[20, 20]",10,0.07893910178556933,"[[2, 12], [2, 13], [2, 14], [2, 15], [2, 16], [2, 17], [2, 18]]","[2, 13]","[-135.0, 190.0]","[-137.4811248779297, 189.81158447265625, 0.16593249142169952]","[2, 13]",True,False,207,2.4882686894356545,0,0,0,[False],[None],1.0,1.0,0.9264517549639646,False,none,"[38, 39]","[41, 41]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
14,"[2, 13]","[-132.48977661132812, 189.8079071044922]","[20, 20]","[-100.0, 100.0]","[-99.93035125732422, 99.96286010742188, 0.16113151609897614]","[20, 20]",10,0.07893236964029306,"[[2, 13], [2, 14], [2, 15], [2, 16], [2, 17], [2, 18]]","[2, 14]","[-130.0, 190.0]","[-132.48977661132812, 189.8079071044922, 0.16602793335914612]","[2, 14]",True,False,206,2.497175855806142,0,0,0,[False],[None],0.9999999999999997,1.0,0.9226090393139152,False,none,"[38, 39]","[41, 41]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
15,"[2, 14]","[-127.47998046875, 189.80471801757812]","[20, 20]","[-100.0, 100.0]","[-99.93035125732422, 99.96286010742188, 0.1613570749759674]","[20, 20]",10,0.07893236964029306,"[[2, 14], [2, 15], [2, 16], [2, 17], [2, 18]]","[2, 15]","[-125.0, 190.0]","[-127.47998046875, 189.80471801757812, 0.16615189611911774]","[2, 15]",True,False,207,2.487657166500257,0,0,0,[False],[None],1.0000000000000002,1.0,0.9218036303260708,False,none,"[38, 39]","[41, 41]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
16,"[2, 15]","[-122.48928833007812, 189.80075073242188]","[20, 20]","[-100.0, 100.0]","[-99.93035125732422, 99.96286010742188, 0.16130134463310242]","[20, 20]",10,0.07893236964029306,"[[2, 15], [2, 16], [2, 17], [2, 18], [2, 19], [2, 20], [2, 21], [2, 22], [2, 23]]","[2, 16]","[-120.0, 190.0]","[-122.48928833007812, 189.80075073242188, 0.16609685122966766]","[2, 16]",True,False,206,2.4972498194801336,0,0,0,[False],[None],1.0,1.0,0.9235901800390247,True,commit_expired,"[39, 39]","[42, 41]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
17,"[2, 16]","[-117.47970581054688, 189.79736328125]","[20, 20]","[-100.0, 100.0]","[-99.93035125732422, 99.96286010742188, 0.16118714213371277]","[20, 20]",10,0.07893236964029306,"[[2, 16], [2, 17], [2, 18], [2, 19], [2, 20], [2, 21], [2, 22], [2, 23]]","[2, 17]","[-115.0, 190.0]","[-117.47970581054688, 189.79736328125, 0.1663343608379364]","[2, 17]",True,False,207,2.4879715727165577,0,0,0,[False],[None],0.9999999999999999,1.0,0.9115292277045941,False,none,"[39, 39]","[42, 41]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
18,"[2, 17]","[-112.48908233642578, 189.79318237304688]","[20, 20]","[-100.0, 100.0]","[-99.93035125732422, 99.96286010742188, 0.16137272119522095]","[20, 20]",10,0.07893236964029306,"[[2, 17], [2, 18], [2, 19], [2, 20], [2, 21], [2, 22], [2, 23]]","[2, 18]","[-110.0, 190.0]","[-112.48908233642578, 189.79318237304688, 0.1662524789571762]","[2, 18]",True,False,206,2.4976597863450793,0,0,0,[False],[None],1.0,1.0,0.9202764247229253,False,none,"[39, 39]","[42, 41]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
19,"[2, 18]","[-107.47950744628906, 189.78961181640625]","[20, 20]","[-100.0, 100.0]","[-99.93035125732422, 99.96286010742188, 0.16115257143974304]","[20, 20]",10,0.07893236964029306,"[[2, 18], [2, 19], [2, 20], [2, 21], [2, 22], [2, 23]]","[2, 19]","[-105.0, 190.0]","[-107.47950744628906, 189.78961181640625, 0.16606202721595764]","[2, 19]",True,False,207,2.4884172407373297,0,0,0,[False],[None],1.0,1.0,0.9195789627536819,False,none,"[39, 39]","[42, 41]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
20,"[2, 19]","[-102.4888916015625, 189.78524780273438]","[20, 20]","[-100.0, 100.0]","[-99.93035125732422, 99.96286010742188, 0.16128642857074738]","[20, 20]",10,0.07893236964029306,"[[2, 19], [2, 20], [2, 21], [2, 22], [2, 23]]","[2, 20]","[-100.0, 190.0]","[-102.4888916015625, 189.78524780273438, 0.1660214215517044]","[2, 20]",True,False,206,2.4981392896631607,0,0,0,[False],[None],0.9999999999999996,1.0,0.9188686574472035,False,none,"[39, 39]","[42, 41]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
21,"[2, 20]","[-97.47930908203125, 189.78152465820312]","[20, 25]","[-75.0, 100.0]","[-96.34002685546875, 103.98214721679688, 0.16300275921821594]","[20, 20]",10,25.112774460544284,"[[2, 20], [2, 21], [2, 22], [2, 23], [2, 24], [2, 25], [2, 26], [2, 27], [2, 28]]","[2, 21]","[-95.0, 190.0]","[-97.47930908203125, 189.78152465820312, 0.1660316437482834]","[2, 21]",True,False,207,2.4889164307416793,0,0,0,[False],[None],0.9999999999999997,1.0,0.9168780087663982,True,commit_expired,"[39, 40]","[42, 42]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
22,"[2, 21]","[-92.48869323730469, 189.77767944335938]","[20, 25]","[-75.0, 100.0]","[-85.8119125366211, 101.80496978759766, 0.16139937937259674]","[19, 21]",10,21.214212757188783,"[[2, 21], [2, 22], [2, 23], [2, 24], [2, 25], [2, 26], [2, 27], [2, 28]]","[2, 22]","[-90.0, 190.0]","[-92.48869323730469, 189.77767944335938, 0.16606679558753967]","[2, 22]",True,False,206,2.498603701932558,0,0,0,[False],[None],1.0000000000000004,1.0,0.9093758938460721,False,none,"[39, 40]","[42, 42]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
23,"[2, 22]","[-87.47913360595703, 189.77532958984375]","[20, 25]","[-75.0, 100.0]","[-78.5465087890625, 100.59744262695312, 0.16082191467285156]","[20, 23]",10,10.462624993495258,"[[2, 22], [2, 23], [2, 24], [2, 25], [2, 26], [2, 27], [2, 28]]","[2, 23]","[-85.0, 190.0]","[-87.47913360595703, 189.77532958984375, 0.16624563932418823]","[2, 23]",True,False,207,2.4892931184144005,0,0,0,[False],[None],1.0,1.0,0.9158708000676463,False,none,"[39, 40]","[42, 42]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
24,"[2, 23]","[-82.4885482788086, 189.77304077148438]","[20, 25]","[-75.0, 100.0]","[-76.19134521484375, 100.20062255859375, 0.16110913455486298]","[20, 24]",10,3.4162723204792935,"[[2, 23], [2, 24], [2, 25], [2, 26], [2, 27], [2, 28]]","[2, 24]","[-80.0, 190.0]","[-82.4885482788086, 189.77304077148438, 0.16628313064575195]","[2, 24]",True,False,206,2.498876352957389,0,0,0,[False],[None],1.0000000000000002,1.0,0.910865308274265,False,none,"[39, 40]","[42, 42]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
25,"[2, 24]","[-77.47901916503906, 189.77210998535156]","[20, 25]","[-75.0, 100.0]","[-75.43328857421875, 100.07296752929688, 0.16127435863018036]","[20, 25]",10,1.1502401584894029,"[[2, 24], [2, 25], [2, 26], [2, 27], [2, 28]]","[2, 25]","[-75.0, 190.0]","[-77.47901916503906, 189.77210998535156, 0.16621796786785126]","[2, 25]",True,False,207,2.489471807313237,0,0,0,[False],[None],0.9999999999999997,1.0,0.9133467263332238,False,none,"[39, 40]","[42, 42]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
26,"[2, 25]","[-72.48847198486328, 189.77122497558594]","[20, 25]","[-75.0, 100.0]","[-75.19188690185547, 100.03231048583984, 0.16127698123455048]","[20, 25]",10,0.4209142881648217,"[[2, 25], [2, 26], [2, 27], [2, 28], [2, 29], [2, 30], [2, 31], [2, 32], [2, 33]]","[2, 26]","[-70.0, 190.0]","[-72.48847198486328, 189.77122497558594, 0.16642385721206665]","[2, 26]",True,False,206,2.4989659523981222,0,0,0,[False],[None],1.0,1.0,0.8936534542674781,True,commit_expired,"[40, 40]","[43, 42]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
27,"[2, 26]","[-67.4789810180664, 189.7715301513672]","[20, 25]","[-75.0, 100.0]","[-75.1142349243164, 100.01924133300781, 0.161325603723526]","[20, 25]",10,0.18866174700432817,"[[2, 26], [2, 27], [2, 28], [2, 29], [2, 30], [2, 31], [2, 32], [2, 33]]","[2, 27]","[-65.0, 190.0]","[-67.4789810180664, 189.7715301513672, 0.16618356108665466]","[2, 27]",True,False,207,2.4894869671616795,0,0,0,[False],[None],1.0000000000000004,1.0,0.9127884777724526,False,none,"[40, 40]","[43, 42]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
28,"[2, 27]","[-62.48845291137695, 189.77122497558594]","[20, 25]","[-75.0, 100.0]","[-75.08951568603516, 100.01507568359375, 0.16125312447547913]","[20, 25]",10,0.11395512559253758,"[[2, 27], [2, 28], [2, 29], [2, 30], [2, 31], [2, 32], [2, 33]]","[2, 28]","[-60.0, 190.0]","[-62.48845291137695, 189.77122497558594, 0.1663307547569275]","[2, 28]",True,False,206,2.4989469590081517,0,0,0,[False],[None],1.0,1.0,0.8847490262626985,False,none,"[40, 40]","[43, 42]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
29,"[2, 28]","[-57.47896957397461, 189.77151489257812]","[20, 25]","[-75.0, 100.0]","[-75.08155822753906, 100.01373291015625, 0.161259725689888]","[20, 25]",10,0.09016546312072188,"[[2, 28], [2, 29], [2, 30], [2, 31], [2, 32], [2, 33]]","[2, 29]","[-55.0, 190.0]","[-57.47896957397461, 189.77151489257812, 0.16642799973487854]","[2, 29]",True,False,207,2.4894769717764897,0,0,0,[False],[None],1.0,1.0,0.8908102902774552,False,none,"[40, 40]","[43, 42]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
30,"[2, 29]","[-52.48845291137695, 189.77122497558594]","[20, 25]","[-75.0, 100.0]","[-75.07903289794922, 100.0133056640625, 0.16131585836410522]","[20, 25]",10,0.08251317729131735,"[[2, 29], [2, 30], [2, 31], [2, 32], [2, 33]]","[2, 30]","[-50.0, 190.0]","[-52.48845291137695, 189.77122497558594, 0.16629217565059662]","[2, 30]",True,False,206,2.4989469590081517,0,0,0,[False],[None],0.9999999999999996,1.0,0.90199077988347,False,none,"[40, 40]","[43, 42]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
31,"[2, 30]","[-47.47896957397461, 189.77151489257812]","[20, 25]","[-75.0, 100.0]","[-75.07821655273438, 100.01316833496094, 0.1612759381532669]","[20, 25]",10,0.08007613803270866,"[[2, 30], [2, 31], [2, 32], [2, 33], [2, 34], [2, 35], [2, 36], [2, 37], [2, 38]]","[2, 31]","[-45.0, 190.0]","[-47.47896957397461, 189.77151489257812, 0.16649509966373444]","[2, 31]",True,False,207,2.4894769717764897,0,0,0,[False],[None],1.0000000000000002,1.0,0.8986909063319158,True,commit_expired,"[41, 39]","[43, 42]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
32,"[2, 31]","[-42.48844909667969, 189.77122497558594]","[20, 25]","[-75.0, 100.0]","[-75.07795715332031, 100.01313018798828, 0.16132797300815582]","[20, 25]",10,0.07929473009931715,"[[2, 31], [2, 32], [2, 33], [2, 34], [2, 35], [2, 36], [2, 37], [2, 38]]","[2, 32]","[-40.0, 190.0]","[-42.48844909667969, 189.77122497558594, 0.16633185744285583]","[2, 32]",True,False,206,2.498943160330304,0,0,0,[False],[None],1.0,1.0,0.9098602316546857,False,none,"[41, 39]","[43, 42]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
33,"[2, 32]","[-37.47896957397461, 189.77151489257812]","[20, 25]","[-75.0, 100.0]","[-75.07787322998047, 100.01311492919922, 0.16134652495384216]","[20, 25]",10,0.07904637767983012,"[[2, 32], [2, 33], [2, 34], [2, 35], [2, 36], [2, 37], [2, 38]]","[2, 33]","[-35.0, 190.0]","[-37.47896957397461, 189.77151489257812, 0.1662759780883789]","[2, 33]",True,False,207,2.4894769717764897,0,0,0,[False],[None],0.9999999999999999,1.0,0.8760650341780748,False,none,"[41, 39]","[43, 42]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
34,"[2, 33]","[-32.48844909667969, 189.77122497558594]","[20, 25]","[-75.0, 100.0]","[-75.07784271240234, 100.01310729980469, 0.16132260859012604]","[20, 25]",10,0.0789698760002287,"[[2, 33], [2, 34], [2, 35], [2, 36], [2, 37], [2, 38]]","[2, 34]","[-30.0, 190.0]","[-32.48844909667969, 189.77122497558594, 0.1662743091583252]","[2, 34]",True,False,206,2.498943160330304,0,0,0,[False],[None],1.0000000000000004,1.0,0.8735838644612602,False,none,"[41, 39]","[43, 42]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
35,"[2, 34]","[-27.47896957397461, 189.77151489257812]","[20, 25]","[-75.0, 100.0]","[-75.07783508300781, 100.01310729980469, 0.1612922102212906]","[20, 25]",10,0.07893851520217468,"[[2, 34], [2, 35], [2, 36], [2, 37], [2, 38]]","[2, 35]","[-25.0, 190.0]","[-27.47896957397461, 189.77151489257812, 0.16651637852191925]","[2, 35]",True,False,207,2.4894769717764897,0,0,0,[False],[None],1.0,1.0,0.8954368714857205,False,none,"[41, 39]","[43, 42]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
36,"[2, 35]","[-22.48845100402832, 189.77122497558594]","[20, 25]","[-75.0, 100.0]","[-75.07783508300781, 100.01310729980469, 0.16130146384239197]","[20, 25]",10,0.0789309917269701,"[[2, 35], [2, 36], [2, 37], [3, 37], [4, 37], [5, 37], [6, 37], [7, 37], [8, 37]]","[2, 36]","[-20.0, 190.0]","[-22.48845100402832, 189.77122497558594, 0.16624584794044495]","[2, 36]",True,False,206,2.498945059669222,0,0,0,[False],[None],1.0,1.0,0.8882843133278109,True,commit_expired,"[42, 37]","[43, 41]",search_info,holoocean_agent_proxy,static,simple_ring_v1,soft_clearance_astar_v1,ucb,dynamic_target_search_mini,Phase 3C-1-mini short-run dynamic target synchronization smoke; not final long-horizon dynamic experiment.,OpenWater,algorithm_segment_path
